char_name,category,subcategory,parent_command,move_name,command,hit_damage,block_damage,fblock_damage,block_type,startup,active,recovery,cancel,hit_advantage,block_advantage,fblock_advantage,properties,notes
Reptile,Finishers,Fatalities,"FBD,4",Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Reptile,Finishers,Animality,,"(Mid) Feed Me, Syzoth",DDB4,,,,,,,,,,,,,
Reptile,Finishers,Animality,DDB4,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Reptile,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
Scorpion,Basic Attacks,Normal Attacks,,Seared Strike,1,20.00,3.000,,High,7,2,18,15,18,2,2,,
Scorpion,Basic Attacks,Normal Attacks,1,Whiplash,"1,2",30.00,4.500,,High,18,4,21,29,10,-3,-3,,
Scorpion,Basic Attacks,Normal Attacks,1,Hell's Hook,"1,2,2",70.00,10.500,,Overhead,24,3,42,,10,-3,-13,,
Scorpion,Basic Attacks,Normal Attacks,,Hard Knuckles,D+1,20.00,3.000,,Mid,7,2,23,16,12,-8,-8,,
Scorpion,Basic Attacks,Normal Attacks,,Spear Strike,2,30.00,4.500,,High,10,2,22,20,20,-2,-2,,
Scorpion,Basic Attacks,Normal Attacks,2,Inner Pain,"2,1",30.00,4.500,,Mid,13,2,26,25,17,-6,-6,,
Scorpion,Basic Attacks,Normal Attacks,2,Deadly Assassin,"2,1,4",70.00,10.500,,Mid,23,2,26,,25,-6,-6,,
Scorpion,Basic Attacks,Normal Attacks,,Swiping Kunai,B+2,70.00,10.500,,High,9,2,30,20,39,0,0,,
Scorpion,Basic Attacks,Normal Attacks,,Rising Kunai,D+2,140.00,21.000,,High,9,4,42,,23,-4,-14,,"• On Kounter or Punish Hit, can be Jump Canceled with U+EX or U+F+EX for 2 bars of Super Meter
• Has Armor when Jump Canceled, and pulls in victim while disabling their Kombo Breaker and Kameos"
Scorpion,Basic Attacks,Normal Attacks,,Front Kick,3,50.00,7.500,,High,13,3,26,24,10,-4,-4,,
Scorpion,Basic Attacks,Normal Attacks,3,Shirai Who,"3,3",30.00,4.500,,Mid,14,3,24,26,17,-5,-5,,
Scorpion,Basic Attacks,Normal Attacks,3,Krackjaw,"3,3,3",50.00,7.500,,Mid,17,2,25,28,24,-5,-5,,
Scorpion,Basic Attacks,Normal Attacks,,Heavy Knee,F+3,50.00,7.500,,Mid,12,2,25,21,15,-3,-3,,
Scorpion,Basic Attacks,Normal Attacks,F+3,Raising Hell,"F+3,2",50.00,7.500,,High,22,2,26,,61,-6,-6,,• Cancelable on Hit into Jump
Scorpion,Basic Attacks,Normal Attacks,F+3,Fire Pillar Thrust,"F+3,4",70.00,10.500,,Mid,18,2,26,32,47,-6,-6,,
Scorpion,Basic Attacks,Normal Attacks,,Sweeping Scorpion Tail,B+3,116.50,25.500,,Mid,21,17,39,33,21,-19,-19,,
Scorpion,Basic Attacks,Normal Attacks,,Charred Heel,D+3,20.00,3.000,,Low,10,2,27,20,9,-12,-12,,
Scorpion,Basic Attacks,Normal Attacks,,Side Kick,4,70.00,10.500,,High,11,3,23,23,17,-4,-4,,
Scorpion,Basic Attacks,Normal Attacks,,Sweeping Predator,B+4,70.00,10.500,,Low,10,2,32,,12,-2,-2,,
Scorpion,Basic Attacks,Normal Attacks,,Falcon Dragon,F+4,50.00,7.500,,High,16,3,26,,54,-7,-7,,• Cancelable on Hit into Jump
Scorpion,Basic Attacks,Normal Attacks,,Metasoma,D+4,30.00,4.500,,Low,11,2,26,25,15,-6,-6,,
Scorpion,Basic Attacks,Aerial Attacks,,Quick Slice,U+F+1,50.00,7.500,,Mid,8,3,38,12,5,-23,-23,,
Scorpion,Basic Attacks,Aerial Attacks,U+F+1,Burning Fist,"U+F+1,1",30.00,4.500,,Overhead,14,5,34,46,19,-25,-25,,
Scorpion,Basic Attacks,Aerial Attacks,U+F+1,Inner Flame,"U+F+1,1,1",70.00,10.500,,Overhead,13,3,32,41,40,-21,-21,,
Scorpion,Basic Attacks,Aerial Attacks,U+F+1,Get Over There,"U+F+1,1,2",30.00,4.500,,Overhead,17,3,30,43,44,-19,-19,,
Scorpion,Basic Attacks,Aerial Attacks,U+F+1,Flipping Out,"U+F+1,1,4",30.00,4.500,,Overhead,16,4,43,56,10,-33,-33,,
Scorpion,Basic Attacks,Aerial Attacks,U+F+1,Swinging Kyo,"U+F+1,2",70.00,10.500,,Overhead,14,2,36,45,41,-24,-24,,
Scorpion,Basic Attacks,Aerial Attacks,U+F+1,Krushing Kunai,"U+F+1,3",70.00,10.500,,Overhead,16,2,32,43,43,-20,-20,,
Scorpion,Basic Attacks,Aerial Attacks,,Burning Spear,U+F+2,50.00,7.500,,Mid,7,3,38,12,5,-23,-23,,
Scorpion,Basic Attacks,Aerial Attacks,U+F+2,Demonic Slam,"U+F+2,1+3",77.85,2.700,,Overhead,16,2,32,19,20,-20,-20,,
Scorpion,Basic Attacks,Aerial Attacks,U+F+2,Deadly Sting,"U+F+2,4",64.00,9.450,,Overhead,19,2,35,49,38,-23,-23,,
Scorpion,Basic Attacks,Aerial Attacks,,Tactical Tabi,U+F+3 or U+F+4,70.00,10.500,,Mid,10,8,38,37,23,-23,-23,,
Scorpion,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
Scorpion,Basic Attacks,Throws,,Fire Drop,THROW or 1+3,110.00,,,Throw,10,2,33,,,,,,
Scorpion,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
Scorpion,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
Scorpion,Special Moves,Special Moves,,Spear,BF1,30.00,13.750,,High,17,131,70,,33,-28,-28,,
Scorpion,Special Moves,Special Moves,BF1,Enhanced Spear,BF1+EX,50.00,16.250,,Mid,17,131,70,,33,-28,-28,,• Costs 1 bar of Super Meter
Scorpion,Special Moves,Special Moves,,Blazing Charge,BF2,80.00,13.750,,Mid,13,4,39,,36,-21,-21,,
Scorpion,Special Moves,Special Moves,BF2,Enhanced Blazing Charge,BF2+EX,110.00,16.250,,Mid,13,4,39,,36,-21,-21,Armor,"• Costs 1 bar of Super Meter
• Has Armor"
Scorpion,Special Moves,Special Moves,,(Air) Kyo Snag,BF2,90.00,,,Unblockable,24,2,34,,14,,,,
Scorpion,Special Moves,Special Moves,BF2,(Air) Enhanced Kyo Snag,BF2+EX,90.00,,,Unblockable,24,2,34,,48,,,,"• Costs 1 bar of Super Meter
• Cancelable on Hit into air attacks"
Scorpion,Special Moves,Special Moves,,(Air Close) Kyo Snag,DB2,70.00,,,Unblockable,24,2,34,,9,,,,
Scorpion,Special Moves,Special Moves,DB2,(Air Close) Enhanced Kyo Snag,DB2+EX,70.00,,,Unblockable,24,2,34,,48,,,,"• Costs 1 bar of Super Meter
• Cancelable on Hit into air attacks"
Scorpion,Special Moves,Special Moves,,Twisted Kyo,DB2,20.00,12.500,,Mid,20,66,43,,38,-25,-25,,
Scorpion,Special Moves,Special Moves,DB2,Enhanced Twisted Kyo,DB2+EX,30.00,13.750,,Mid,20,66,43,,38,-25,-25,Unbreakable,"• Costs 1 bar of Super Meter
• First Hit is Unbreakable in a Kombo"
Scorpion,Special Moves,Special Moves,,Flame-Port,DB3,50.00,16.250,,High,26,2,41,,9,-21,-21,,
Scorpion,Special Moves,Special Moves,DB3,Enhanced Flame-Port,DB3+EX,50.00,16.250,,High,1,,30,,,,,,• Costs 1 bar of Super Meter
Scorpion,Special Moves,Special Moves,,(Air) Flame-Port,DB3,50.00,16.250,,High,20,2,45,,6,-25,-25,,
Scorpion,Special Moves,Special Moves,DB3,(Air) Enhanced Flame-Port,DB3+EX,50.00,16.250,,High,20,2,35,36,2,-15,-15,,"• Costs 1 bar of Super Meter
• Cancelable into air attacks"
Scorpion,Special Moves,Special Moves,,Devouring Flame,BF4,60.00,17.500,,Low,31,10,50,,13,-38,-38,,
Scorpion,Special Moves,Special Moves,BF4,Enhanced Devouring Flame,BF4+EX,60.00,,,Unblockable,31,10,50,,,,,,"• Costs 1 bar of Super Meter
• Deals damage over time"
Scorpion,Special Moves,Fatal Blow,,Speared And Seared,SS+EX,350.00,22.500,,Mid,26,5,81,,15,-44,-54,Armor,"• Must be at 30% health or less
• Kameo must be available
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Scorpion,Finishers,Fatalities,,(Mid) Eye-Palling Victory,"DFB,EX",,,,,,,,,,,,,
Scorpion,Finishers,Fatalities,"DFB,EX",Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Scorpion,Finishers,Animality,,(Mid) Does It Sting?,FDD4,,,,,,,,,,,,,
Scorpion,Finishers,Animality,FDD4,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Scorpion,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
Sektor,Basic Attacks,Normal Attacks,,Fusion Strike,1,20.00,3.000,,High,7,3,20,16,1,-1,-1,,
Sektor,Basic Attacks,Normal Attacks,1,Afterburn,"1,1",30.00,4.500,,Mid,14,3,20,24,18,-1,-1,,
Sektor,Basic Attacks,Normal Attacks,1,Artificial Intelligence,"1,1,2",70.00,10.500,,Mid,16,4,33,,31,-5,-5,,
Sektor,Basic Attacks,Normal Attacks,,Cyborg Swipe,D+1,20.00,3.000,,Mid,7,3,23,15,11,-9,-9,,
Sektor,Basic Attacks,Normal Attacks,,Bionic Blast,2,50.00,7.500,,High,16,3,26,28,10,-7,-7,,• Charge Bionic Blast available instantly when energized
Sektor,Basic Attacks,Normal Attacks,2,Charge Bionic Blast,Hold 2,90.00,13.500,,High,88,4,29,29,25,9,-1,,• Energized by Cancel Bionic Blast or a Blast Shield projectile deflection
Sektor,Basic Attacks,Normal Attacks,2,Cancel Bionic Blast,"Hold 2,DD",,,,,1,,22,,,,,,• Energizes Bionic Blast and Force Sensor if Charge Bionic Blast was held long enough
Sektor,Basic Attacks,Normal Attacks,2,Force Sensor,"Hold 2,1",70.00,10.500,,Mid,14,3,36,28,8,-7,-7,,• Available only when energized by Cancel Bionic Blast or a Blast Shield projectile deflection
Sektor,Basic Attacks,Normal Attacks,,Assembly Required,B+2,50.00,7.500,,Overhead,24,4,24,36,2,-6,-6,,
Sektor,Basic Attacks,Normal Attacks,B+2,Brute Force Hack,"B+2,2",70.00,10.500,,Mid,9,3,37,,5,-18,-18,,
Sektor,Basic Attacks,Normal Attacks,,Charging Elbow,F+2,30.00,4.500,,Mid,15,2,25,24,3,-5,-5,,
Sektor,Basic Attacks,Normal Attacks,F+2,Overcharging Elbow,"F+2,1",30.00,4.500,,High,17,3,26,27,7,-7,-7,,
Sektor,Basic Attacks,Normal Attacks,F+2,Rocket Punch,"F+2,1,2",50.00,7.500,,Mid,10,7,42,25,20,-17,-17,,• Cancelable on Hit into (Air) Special Moves
Sektor,Basic Attacks,Normal Attacks,,Knuckler,D+2,140.00,21.000,,High,9,3,41,,27,-2,-12,,"• On Kounter or Punish Hit, can be Jump Canceled with U+EX or U+F+EX for 2 bars of Super Meter
• Has Armor when Jump Canceled, and pulls in victim while disabling their Kombo Breaker and Kameos"
Sektor,Basic Attacks,Normal Attacks,,Backdraft Strike,3,97.50,15.000,,High,18,11,35,41,40,-6,-6,,
Sektor,Basic Attacks,Normal Attacks,,Shin Shatter,B+3,30.00,4.500,,Low,14,2,26,26,15,-6,-6,,
Sektor,Basic Attacks,Normal Attacks,B+3,Run Down,"B+3,4",89.50,15.000,,Low,2,26,24,11,29,-6,-6,,
Sektor,Basic Attacks,Normal Attacks,,Psycho Ketchup Mk.1,F+3,70.00,10.500,,Low,23,9,25,14,19,-12,-12,,
Sektor,Basic Attacks,Normal Attacks,F+3,Delay Psycho Ketchup Mk.1,F+Hold 3,50.00,7.500,,Low,143,9,25,14,19,-12,-12,,• Cancelable on Hit into (Air) Special Moves
Sektor,Basic Attacks,Normal Attacks,F+3,Cancel Psycho Ketchup Mk.1,"F+Hold 3,DD",,,,,1,,13,,,,,,
Sektor,Basic Attacks,Normal Attacks,F+3,Fatal Error,"F+3,4",96.50,15.000,,High,18,15,26,,38,2,2,,
Sektor,Basic Attacks,Normal Attacks,,Thrust Kick,D+3,20.00,3.000,,Low,9,3,24,24,10,-10,-10,,
Sektor,Basic Attacks,Normal Attacks,,Rising Steel,4,50.00,7.500,,High,11,3,20,22,13,-1,-1,,
Sektor,Basic Attacks,Normal Attacks,4,Gut Crusher,"4,2",30.00,4.500,,Mid,23,3,29,33,12,0,0,,
Sektor,Basic Attacks,Normal Attacks,4,Head Compactor,"4,2,1+3",70.00,10.500,,Mid,24,3,35,37,41,-6,-6,,• Cancelable into Kameo Attacks
Sektor,Basic Attacks,Normal Attacks,,Thruster Sweep,B+4,70.00,10.500,,Low,14,3,29,,14,0,0,,
Sektor,Basic Attacks,Normal Attacks,,Automated Knee,F+4,50.00,7.500,,Mid,11,4,34,23,25,-16,-16,,"• Cancelable into (Air) Thruster Boost
• Cancelable on Hit into (Air) Special Moves"
Sektor,Basic Attacks,Normal Attacks,F+4,Collision Sensors,"F+4,3",70.00,10.500,,High,21,3,34,30,25,-15,-15,,• Cancelable into (Air) Thruster Boost
Sektor,Basic Attacks,Normal Attacks,,Thruster Kick,D+4,30.00,4.500,,Low,13,3,29,31,11,-10,-10,,
Sektor,Basic Attacks,Aerial Attacks,,Fusion Force,U+F+1,50.00,7.500,,Mid,7,4,39,12,4,-24,-24,,
Sektor,Basic Attacks,Aerial Attacks,U+F+1,User Error,"U+F+1,3",27.00,4.000,,Overhead,11,3,36,43,19,-25,-25,,
Sektor,Basic Attacks,Aerial Attacks,U+F+1,Boot Disc,"U+F+1,3,4",30.00,4.500,,Overhead,14,5,35,47,37,-26,-26,,
Sektor,Basic Attacks,Aerial Attacks,,Touch Typist,U+F+2,50.00,7.500,,Mid,9,5,39,15,4,-24,-24,,
Sektor,Basic Attacks,Aerial Attacks,U+F+2,Thermal Updraft,"U+F+2,1",27.00,4.000,,Mid,14,4,32,43,43,-22,-22,,
Sektor,Basic Attacks,Aerial Attacks,U+F+2,Base Link,"U+F+2,1,2",70.00,4.500,,Mid,15,4,33,45,42,-23,-23,,
Sektor,Basic Attacks,Aerial Attacks,,Fusion Kick,U+F+3 or U+F+4,70.00,10.500,,Mid,9,7,39,24,22,-24,-24,,
Sektor,Basic Attacks,Aerial Attacks,U+F+3 or U+F+4,Demolition,"U+F+3,2",76.50,11.500,,Overhead,14,7,34,,15,-27,-27,,
Sektor,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
Sektor,Basic Attacks,Throws,,Skill Crane Hot Streak,THROW or 1+3,110.00,,,Throw,10,2,33,,15,,,,
Sektor,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
Sektor,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
Sektor,Special Moves,Special Moves,,Unguided Rocket,BF1,60.00,17.500,,High,22,,39,,21,-17,-17,,
Sektor,Special Moves,Special Moves,BF1,Enhanced Incendiary Rocket,BF1+EX,112.50,17.500,,Mid,22,,39,,35,-17,-17,Projectile Break,"• Costs 1 bar of Super Meter
• Destroys opponent's projectiles
• Ignites victims, causing damage over time"
Sektor,Special Moves,Special Moves,,Sidewinder,DB1,60.00,17.500,,Mid,27,63,27,,59,46,46,,
Sektor,Special Moves,Special Moves,DB1,Close Sidewinder,"DB1,B",60.00,17.500,,Mid,27,55,27,,58,45,45,,
Sektor,Special Moves,Special Moves,DB1,Mid Sidewinder,"DB1,D",60.00,17.500,,Mid,27,56,27,,59,46,46,,
Sektor,Special Moves,Special Moves,DB1,Very Far Sidewinder,"DB1,F",60.00,17.500,,Mid,27,86,27,,74,61,46,,
Sektor,Special Moves,Special Moves,DB1,Anti-Air Sidewinder,"DB1,U",60.00,17.500,,Mid,27,,27,,105,,,,
Sektor,Special Moves,Special Moves,DB1,Enhanced Guided Sidewinder,DB1+EX,40.00,15.000,,Mid,27,60,27,,115,67,67,Projectile Break,"• Costs 1 bar of Super Meter
• Destroys opponent's projectiles
• Homes in on foe"
Sektor,Special Moves,Special Moves,,(Air) Burst Grenade,DB1,60.00,17.500,,Mid,14,23,12,,50,8,8,,
Sektor,Special Moves,Special Moves,DB1,(Air) Close Burst Grenade,"DB1,B",60.00,17.500,,Mid,14,13,22,,44,2,2,,
Sektor,Special Moves,Special Moves,DB1,(Air) Far Burst Grenade,"DB1,F or D",60.00,17.500,,Mid,14,40,34,,66,28,28,,
Sektor,Special Moves,Special Moves,DB1,(Air) Enhanced Burst Grenade,DB1+EX,80.00,20.000,,Mid,14,14,21,16,45,4,4,,"• Costs 1 bar of Super Meter
• Detonates upon release of 1 and EX
• Cancelable after immediate detonation into other (Air) Special Moves
• Destroys opponent's projectiles"
Sektor,Special Moves,Special Moves,,Flamethrower,BF2,80.00,16.200,,Mid,18,13,31,30,23,-23,-23,,
Sektor,Special Moves,Special Moves,BF2,Enhanced Flamethrower Ignition,BF2+EX,90.00,22.000,,Mid,18,34,21,10,23,-34,-34,Armor,"• Costs 1 bar of Super Meter
• Has Armor"
Sektor,Special Moves,Special Moves,BF2,Enhanced Flamethrower Detonation,BF2+EX,60.00,27.500,,Mid,13,8,27,,23,-9,-9,,• Costs 1 bar of Super Meter
Sektor,Special Moves,Special Moves,,Anti-Air Flak,DB2,77.00,40.000,,High,10,31,12,,54,-15,-15,,
Sektor,Special Moves,Special Moves,DB2,Enhanced Anti-Air Flak,DB2+EX,77.00,40.000,,High,10,31,12,,55,-15,-15,,"• Costs 1 bar of Super Meter
• Advantage on Hit allows for Jump Attack follow-up"
Sektor,Special Moves,Special Moves,,Blast Shield,DB3,,,,,1,,42,,,,,,"• Eliminates projectile damage and pushback
• Upon successful deflection, can be canceled into Unguided Rocket or Sidewinder
• Energizes Charge Bionic Blast and enables Force Sensor"
Sektor,Special Moves,Special Moves,DB3,Enhanced Blast Shield,DB3+EX,,,,,1,,42,,,,,,"• Costs 1 bar of Super Meter
• Eliminates projectile damage and pushback
• Upon successful deflection, can be canceled into Special Moves
• Energizes Charge Bionic Blast and enables Force Sensor"
Sektor,Special Moves,Special Moves,DB3,Sustain Blast Shield,Hold 3,,,,,1,,322,,,,,,• Blast Shield can be deployed for several seconds
Sektor,Special Moves,Special Moves,,Tactical Redeploy,DB4,60.000,17.500,,Mid,35,6,34,,47,-18,-18,,• Advantage on Hit allows for Jump Attack follow-up
Sektor,Special Moves,Special Moves,DB4,Enhanced Tactical Redeploy,DB4+EX,91.00,32.500,,High,14,31,31,,50,-18,-18,,"• Costs 1 bar of Super Meter
• Advantage on Hit allows for Jump Attack follow-up"
Sektor,Special Moves,Special Moves,,(Air) Tactical Redeploy,DB4,60.00,17.500,,Mid,33,6,34,,47,-18,-18,,• Advantage on Hit allows for Jump Attack follow-up
Sektor,Special Moves,Special Moves,DB4,(Air) Enhanced Tactical Redeploy,DB4+EX,91.00,32.500,,High,10,33,31,,50,-18,-18,,"• Costs 1 bar of Super Meter
• Advantage on Hit allows for Jump Attack follow-up"
Sektor,Special Moves,Special Moves,,(Air) Thruster Boost,U+B or U or U+F+SS,,,,,1,,51,12,,,,,• Costs 1 bar of Super Meter for consecutive Thruster Boosts
Sektor,Special Moves,Fatal Blow,,Massive Missile Assault,SS+EX,350.00,,,Unblockable,14,43,69,,15,-38,-48,,"• Must be at 30% health or less
• Kameo must be available
• Unblockable guidance laser deals minor damage before Massive Missile Assault begins
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Sektor,Special Moves,Fatal Blow,SS+EX,Frontal Massive Missile Assault,"SS+EX, Hold B",350.00,,,Unblockable,14,43,69,,15,-38,-48,,"• Must be at 30% health or less
• Kameo must be available
• Unblockable guidance laser aims ahead of foe and deals minor damage before Massive Missile Assault begins
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Sektor,Special Moves,Fatal Blow,SS+EX,Rearward Massive Missile Assault,"SS+EX, Hold F",350.00,,,Unblockable,14,43,69,,15,-38,-48,,"• Must be at 30% health or less
• Kameo must be available
• Unblockable guidance laser aims behind foe and deals minor damage before Massive Missile Assault begins
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Sektor,Finishers,Fatalities,,(Mid) Cyber Crematorium,DFD4,,,,,,,,,,,,,
Sektor,Finishers,Fatalities,DFD4,Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Sektor,Finishers,Animality,,(Mid) Horn To Be Wild,BFBF,,,,,,,,,,,,,
Sektor,Finishers,Animality,BFBF,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Sektor,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
Shang Tsung,Basic Attacks,Normal Attacks,,Spurned God,1,20.00,3.000,,High,7,2,18,17,4,2,2,,
Shang Tsung,Basic Attacks,Normal Attacks,1,Die-agnosis,"1,2",30.00,4.500,,Mid,11,3,25,24,8,-6,-6,,
Shang Tsung,Basic Attacks,Normal Attacks,1,Pulse Check,"1,2,4",70.00,10.500,,Mid,12,3,21,23,25,-2,-2,,
Shang Tsung,Basic Attacks,Normal Attacks,,Quick Cut,D+1,20.00,3.000,,Mid,7,2,23,19,12,-8,-8,,
Shang Tsung,Basic Attacks,Normal Attacks,,Vision Test,2,30.00,4.500,,High,8,3,19,18,8,0,0,,
Shang Tsung,Basic Attacks,Normal Attacks,,Fatal Incision,B+2,50.00,7.500,,Mid,14,2,25,25,3,-5,-5,,
Shang Tsung,Basic Attacks,Normal Attacks,B+2,Lovetap,"B+2,2",30.00,4.500,,High,12,2,26,22,10,-6,-6,,
Shang Tsung,Basic Attacks,Normal Attacks,B+2,Laid Low,"B+2,2,3",70.00,10.500,,Low,14,3,26,,44,-7,-7,,
Shang Tsung,Basic Attacks,Normal Attacks,,Up Klaw,D+2,140.00,21.000,,High,10,4,42,,23,-4,-14,,"• On Kounter or Punish Hit, can be Jump Canceled with U+EX or U+F+EX for 2 bars of Super Meter
• Has Armor when Jump Canceled, and pulls in victim while disabling their Kombo Breaker and Kameos"
Shang Tsung,Basic Attacks,Normal Attacks,,Sinister Strike,3,50.00,7.500,,High,10,4,26,23,6,2,2,,
Shang Tsung,Basic Attacks,Normal Attacks,,Femurder,D+3,20.00,3.000,,Low,9,2,24,22,12,-9,-9,,
Shang Tsung,Basic Attacks,Normal Attacks,,Facebreaker,4,70.00,10.500,,High,12,4,21,26,5,-3,-3,,
Shang Tsung,Basic Attacks,Normal Attacks,,Kneedler,F+4,50.00,7.500,,Mid,13,2,26,23,6,-6,-6,,
Shang Tsung,Basic Attacks,Normal Attacks,,Kareer-Ender,B+4,70.00,10.500,,Low,13,2,30,,14,0,0,,
Shang Tsung,Basic Attacks,Normal Attacks,,Longfoot,D+4,30.00,4.500,,Low,10,3,25,25,15,-6,-6,,
Shang Tsung,Basic Attacks,Young Form DSS,,Deceptive Slash,B+1,50.00,7.500,,High,10,2,26,20,20,-6,-6,,
Shang Tsung,Basic Attacks,Young Form DSS,B+1,Snake Oil,"B+1,2",50.00,7.500,,Mid,18,4,33,,51,-15,-15,,• Cancelable on Hit into Jump
Shang Tsung,Basic Attacks,Young Form DSS,,Silent Killer,"2,4",70.00,10.500,,Mid,18,3,21,28,33,-2,-2,,
Shang Tsung,Basic Attacks,Young Form DSS,,A God's Whimsy,F+3,70.00,10.500,,Overhead,23,4,22,,27,-4,-4,,
Shang Tsung,Basic Attacks,Young Form DSS,,Die-ving For It,"F+4,3",30.00,4.500,,Mid,12,3,24,24,9,-5,-5,,
Shang Tsung,Basic Attacks,Young Form DSS,"F+4,3",Spin Kick,"F+4,3,4",70.00,10.500,,Mid,20,3,26,,22,-7,-7,,
Shang Tsung,Basic Attacks,Old Form DSS,,Spurned Man,B+1,50.00,7.500,,High,10,2,26,20,20,-6,-6,,
Shang Tsung,Basic Attacks,Old Form DSS,B+1,Operation,"B+1,2",70.00,10.500,,Mid,15,3,31,,15,-2,-2,,
Shang Tsung,Basic Attacks,Old Form DSS,,Reflex Test,2,30.00,4.500,,High,8,3,19,18,8,0,0,,
Shang Tsung,Basic Attacks,Old Form DSS,2,Knee Reverser,"2,4",70.00,10.500,,Low,20,3,18,28,35,1,1,,
Shang Tsung,Basic Attacks,Old Form DSS,,Goal Kick,F+3,50.00,7.500,,Low,19,2,22,28,13,-2,-2,,
Shang Tsung,Basic Attacks,Old Form DSS,F+3,Power Manifest,"F+3,2",70.00,10.500,,Mid,15,4,25,,39,-7,-7,,
Shang Tsung,Basic Attacks,Old Form DSS,F+3,Orthopedic Takedown,"F+3,4",70.00,10.500,,Low,19,3,26,,27,-7,-7,,
Shang Tsung,Basic Attacks,Old Form DSS,,Board Breaker,"F+4,1",30.00,4.500,,Mid,17,3,26,,5,-7,-7,,
Shang Tsung,Basic Attacks,Old Form DSS,"F+4,1",Nerve Endings,"F+4,1,2",30.00,4.500,,High,11,3,25,,10,-6,-6,,
Shang Tsung,Basic Attacks,Old Form DSS,"F+4,1",Dissection,"F+4,1,2,1",30.00,4.500,,Mid,15,2,31,,1,-11,-11,,
Shang Tsung,Basic Attacks,Old Form DSS,"F+4,1",Age Before Beauty,"F+4,1,2,1,4",50.00,7.500,,High,16,3,25,,23,-6,-6,,
Shang Tsung,Basic Attacks,Aerial Attacks,,Above You,U+F+1,50.00,7.500,,Mid,7,4,39,13,4,-24,-24,,
Shang Tsung,Basic Attacks,Aerial Attacks,U+F+1,Surgery,"U+F+1,2",27.00,4.050,,Mid,12,3,31,39,24,-15,-20,,
Shang Tsung,Basic Attacks,Aerial Attacks,U+F+1,Major Complications,"U+F+1,2,2",30.00,4.500,,Mid,12,2,39,46,12,-22,-27,,
Shang Tsung,Basic Attacks,Aerial Attacks,,Experiment,U+F+2,50.00,7.500,,Mid,10,4,39,16,4,-24,-24,,
Shang Tsung,Basic Attacks,Aerial Attacks,U+F+2,Festering Wounds,"U+F+2,2",70.00,10.500,,Mid,11,4,31,39,46,-16,-21,,
Shang Tsung,Basic Attacks,Aerial Attacks,,Deadly Kick,U+F+3 or U+F+4,70.00,10.500,,Mid,9,6,39,34,22,-24,-24,,
Shang Tsung,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
Shang Tsung,Basic Attacks,Throws,,Not Covered By Insurance,THROW or 1+3,110.00,,,Throw,10,2,33,,7,,,,
Shang Tsung,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
Shang Tsung,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
Shang Tsung,Special Moves,Special Moves,,Quick Age Morph,D+SS,,,,,1,,20,,,,,,• Changes Forms between Young and Old
Shang Tsung,Special Moves,Special Moves,,(Air) Quick Age Morph,D+SS,,,,,,,,,,,,,• Changes Forms between Young and Old
